Sale_ID,Date,Units,Store_Name,Store_City,Store_Location,Product_Name,Product_Category,Product_Cost,Product_Price,Stock_On_Hand
2683,1/3/2022,1,Maven Toys Villahermosa 1,Villahermosa,Downtown,Chutes & Ladders,Games,9.99,12.99,15
2684,1/3/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Deck Of Cards,Games,3.99,6.99,63
2685,1/3/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Lego Bricks,Toys,34.99,39.99,9
2686,1/3/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Monopoly,Games,13.99,19.99,9
2687,1/3/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Deck Of Cards,Games,3.99,6.99,61
2688,1/3/2022,1,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Lego Bricks,Toys,34.99,39.99,34
2689,1/3/2022,1,Maven Toys Oaxaca 1,Oaxaca,Downtown,Action Figure,Toys,9.99,15.99,27
2690,1/3/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,29
2691,1/3/2022,1,Maven Toys Guadalajara 2,Guadalajara,Commercial,Dinosaur Figures,Toys,10.99,14.99,54
2692,1/3/2022,2,Maven Toys Xalapa 2,Xalapa,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,21
2693,1/3/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Splash Balls,Sports & Outdoors,7.99,8.99,5
2694,1/3/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Splash Balls,Sports & Outdoors,7.99,8.99,5
2695,1/3/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Dinosaur Figures,Toys,10.99,14.99,94
2696,1/3/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Colorbuds,Electronics,6.99,14.99,27
2697,1/3/2022,2,Maven Toys Xalapa 2,Xalapa,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,21
2698,1/3/2022,1,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,Uno Card Game,Games,3.99,7.99,19
2699,1/3/2022,1,Maven Toys Puebla 3,Puebla,Residential,Colorbuds,Electronics,6.99,14.99,2
2700,1/3/2022,1,Maven Toys Guadalajara 2,Guadalajara,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,15
2701,1/3/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Deck Of Cards,Games,3.99,6.99,77
2702,1/3/2022,1,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Splash Balls,Sports & Outdoors,7.99,8.99,39
2703,1/3/2022,1,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Animal Figures,Toys,9.99,12.99,5
2704,1/3/2022,1,Maven Toys Hermosillo 3,Hermosillo,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,69
2705,1/3/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Colorbuds,Electronics,6.99,14.99,18
2706,1/3/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Teddy Bear,Toys,10.99,12.99,13
2707,1/3/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Deck Of Cards,Games,3.99,6.99,63
2708,1/3/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Action Figure,Toys,9.99,15.99,15
2709,1/3/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Teddy Bear,Toys,10.99,12.99,13
2710,1/3/2022,3,Maven Toys Xalapa 2,Xalapa,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,21
2711,1/3/2022,4,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,Colorbuds,Electronics,6.99,14.99,32
2712,1/3/2022,1,Maven Toys Monterrey 2,Monterrey,Downtown,Rubik's Cube,Games,17.99,19.99,27
2713,1/3/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Deck Of Cards,Games,3.99,6.99,61
2714,1/3/2022,1,Maven Toys Puebla 3,Puebla,Residential,Colorbuds,Electronics,6.99,14.99,2
2715,1/3/2022,4,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,Colorbuds,Electronics,6.99,14.99,32
2716,1/3/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Deck Of Cards,Games,3.99,6.99,61
2717,1/3/2022,1,Maven Toys Guanajuato 3,Guanajuato,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,13
2718,1/3/2022,1,Maven Toys Guanajuato 3,Guanajuato,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,13
2719,1/3/2022,1,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,Lego Bricks,Toys,34.99,39.99,34
2720,1/3/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Deck Of Cards,Games,3.99,6.99,61
2721,1/3/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
2722,1/3/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Lego Bricks,Toys,34.99,39.99,9
2723,1/3/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Colorbuds,Electronics,6.99,14.99,18
2724,1/3/2022,3,Maven Toys Guanajuato 3,Guanajuato,Residential,Kids Makeup Kit,Art & Crafts,13.99,19.99,6
2725,1/3/2022,1,Maven Toys Toluca 1,Toluca,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,20
2726,1/3/2022,1,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Animal Figures,Toys,9.99,12.99,5
2727,1/3/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,4
2728,1/3/2022,1,Maven Toys Mexicali 1,Mexicali,Commercial,Colorbuds,Electronics,6.99,14.99,32
2729,1/3/2022,1,Maven Toys Guanajuato 3,Guanajuato,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,13
2730,1/3/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Action Figure,Toys,9.99,15.99,15
2731,1/3/2022,3,Maven Toys Xalapa 2,Xalapa,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,21
2732,1/3/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Splash Balls,Sports & Outdoors,7.99,8.99,5
2733,1/3/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Barrel O' Slime,Art & Crafts,1.99,3.99,24
2734,1/3/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Lego Bricks,Toys,34.99,39.99,34
2735,1/3/2022,1,Maven Toys Puebla 3,Puebla,Residential,Colorbuds,Electronics,6.99,14.99,2
2736,1/3/2022,1,Maven Toys Monterrey 2,Monterrey,Downtown,Rubik's Cube,Games,17.99,19.99,27
2737,1/3/2022,1,Maven Toys Guadalajara 2,Guadalajara,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,15
2738,1/3/2022,1,Maven Toys Xalapa 2,Xalapa,Downtown,Deck Of Cards,Games,3.99,6.99,90
2739,1/3/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Dino Egg,Toys,9.99,10.99,14
2740,1/3/2022,1,Maven Toys Oaxaca 1,Oaxaca,Downtown,Rubik's Cube,Games,17.99,19.99,37
2741,1/3/2022,1,Maven Toys Mexicali 1,Mexicali,Commercial,Colorbuds,Electronics,6.99,14.99,32
2742,1/3/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,18
2743,1/3/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Glass Marbles,Games,5.99,10.99,38
2744,1/3/2022,1,Maven Toys Guadalajara 2,Guadalajara,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,15
2745,1/3/2022,1,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Animal Figures,Toys,9.99,12.99,5
2746,1/3/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Lego Bricks,Toys,34.99,39.99,9
2747,1/3/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,4
2748,1/3/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Dinosaur Figures,Toys,10.99,14.99,94
2749,1/3/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Teddy Bear,Toys,10.99,12.99,13
2750,1/3/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
2751,1/3/2022,1,Maven Toys Guanajuato 3,Guanajuato,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,13
2752,1/3/2022,1,Maven Toys Hermosillo 3,Hermosillo,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,69
2753,1/3/2022,1,Maven Toys Toluca 1,Toluca,Downtown,Rubik's Cube,Games,17.99,19.99,22
2754,1/3/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,29
2755,1/3/2022,1,Maven Toys Oaxaca 1,Oaxaca,Downtown,Action Figure,Toys,9.99,15.99,27
2756,1/3/2022,2,Maven Toys Pachuca 1,Pachuca,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,37
2757,1/3/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Splash Balls,Sports & Outdoors,7.99,8.99,5
2758,1/3/2022,1,Maven Toys Hermosillo 3,Hermosillo,Commercial,Deck Of Cards,Games,3.99,6.99,54
2759,1/3/2022,1,Maven Toys Oaxaca 1,Oaxaca,Downtown,Action Figure,Toys,9.99,15.99,27
2760,1/3/2022,1,Maven Toys Guanajuato 3,Guanajuato,Residential,Dart Gun,Sports & Outdoors,11.99,15.99,13
2761,1/3/2022,1,Maven Toys Mexicali 1,Mexicali,Commercial,Colorbuds,Electronics,6.99,14.99,32
2762,1/3/2022,1,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,Lego Bricks,Toys,34.99,39.99,34
2763,1/3/2022,2,Maven Toys Monterrey 4,Monterrey,Commercial,Colorbuds,Electronics,6.99,14.99,11
2764,1/3/2022,1,Maven Toys Chetumal 1,Chetumal,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,11
2765,1/3/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,29
2766,1/3/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Lego Bricks,Toys,34.99,39.99,9
2767,1/3/2022,1,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,Monopoly,Games,13.99,19.99,9
2768,1/3/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,PlayDoh Toolkit,Art & Crafts,3.99,4.99,29
2769,1/3/2022,1,Maven Toys Toluca 1,Toluca,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,20
2770,1/3/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Splash Balls,Sports & Outdoors,7.99,8.99,5
2771,1/3/2022,1,Maven Toys Xalapa 2,Xalapa,Downtown,Colorbuds,Electronics,6.99,14.99,11
2772,1/3/2022,1,Maven Toys Mexicali 1,Mexicali,Commercial,Colorbuds,Electronics,6.99,14.99,32
2773,1/3/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Splash Balls,Sports & Outdoors,7.99,8.99,48
2774,1/3/2022,1,Maven Toys Hermosillo 3,Hermosillo,Commercial,Deck Of Cards,Games,3.99,6.99,54
2775,1/3/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Action Figure,Toys,9.99,15.99,15
2776,1/3/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Teddy Bear,Toys,10.99,12.99,13
2777,1/3/2022,1,Maven Toys Monterrey 2,Monterrey,Downtown,Classic Dominoes,Games,7.99,9.99,19
2778,1/3/2022,1,Maven Toys Hermosillo 1,Hermosillo,Residential,Deck Of Cards,Games,3.99,6.99,56
2779,1/4/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Colorbuds,Electronics,6.99,14.99,54
2780,1/4/2022,1,Maven Toys Guanajuato 1,Guanajuato,Downtown,Deck Of Cards,Games,3.99,6.99,57
2781,1/4/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,19
2782,1/4/2022,1,Maven Toys Puebla 3,Puebla,Residential,Colorbuds,Electronics,6.99,14.99,2
2783,1/4/2022,1,Maven Toys Campeche 2,Campeche,Commercial,Colorbuds,Electronics,6.99,14.99,23
2784,1/4/2022,3,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Colorbuds,Electronics,6.99,14.99,41
2785,1/4/2022,2,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Lego Bricks,Toys,34.99,39.99,8
2786,1/4/2022,1,Maven Toys Mexicali 1,Mexicali,Commercial,Colorbuds,Electronics,6.99,14.99,32
2787,1/4/2022,1,Maven Toys Saltillo 2,Saltillo,Commercial,Toy Robot,Electronics,20.99,25.99,39
2788,1/4/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Animal Figures,Toys,9.99,12.99,18
2789,1/4/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,19
2791,1/4/2022,3,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,Colorbuds,Electronics,6.99,14.99,32
2792,1/4/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Colorbuds,Electronics,6.99,14.99,54
2793,1/4/2022,1,Maven Toys Durango 1,Durango,Downtown,Barrel O' Slime,Art & Crafts,1.99,3.99,20
2794,1/4/2022,3,Maven Toys Monterrey 2,Monterrey,Downtown,Dinosaur Figures,Toys,10.99,14.99,36
2795,1/4/2022,1,Maven Toys Hermosillo 3,Hermosillo,Commercial,Colorbuds,Electronics,6.99,14.99,29
2796,1/4/2022,2,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Colorbuds,Electronics,6.99,14.99,41
2797,1/4/2022,3,Maven Toys Culiacan 1,Culiacan,Downtown,Colorbuds,Electronics,6.99,14.99,23
2798,1/4/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Animal Figures,Toys,9.99,12.99,18
2799,1/4/2022,1,Maven Toys Puebla 3,Puebla,Residential,Dinosaur Figures,Toys,10.99,14.99,41
2800,1/4/2022,1,Maven Toys Hermosillo 3,Hermosillo,Commercial,Barrel O' Slime,Art & Crafts,1.99,3.99,32
2801,1/4/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,40
2802,1/4/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Animal Figures,Toys,9.99,12.99,18
2803,1/4/2022,1,Maven Toys Puebla 1,Puebla,Commercial,Colorbuds,Electronics,6.99,14.99,11
2804,1/4/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,18
2805,1/4/2022,1,Maven Toys Monterrey 4,Monterrey,Commercial,Colorbuds,Electronics,6.99,14.99,11
2806,1/4/2022,2,Maven Toys Culiacan 1,Culiacan,Downtown,Colorbuds,Electronics,6.99,14.99,23
2807,1/4/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,4
2808,1/4/2022,1,Maven Toys Guanajuato 1,Guanajuato,Downtown,Colorbuds,Electronics,6.99,14.99,18
2809,1/4/2022,1,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Animal Figures,Toys,9.99,12.99,36
2810,1/4/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Action Figure,Toys,9.99,15.99,27
2811,1/4/2022,1,Maven Toys Puebla 2,Puebla,Downtown,Colorbuds,Electronics,6.99,14.99,16
2812,1/4/2022,1,Maven Toys Durango 1,Durango,Downtown,Dino Egg,Toys,9.99,10.99,4
2813,1/4/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Dart Gun,Sports & Outdoors,11.99,15.99,30
2814,1/4/2022,1,Maven Toys Puebla 2,Puebla,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,10
2815,1/4/2022,3,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,Colorbuds,Electronics,6.99,14.99,46
2816,1/4/2022,2,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,Colorbuds,Electronics,6.99,14.99,46
2817,1/4/2022,2,Maven Toys Monterrey 2,Monterrey,Downtown,Dinosaur Figures,Toys,10.99,14.99,36
2818,1/4/2022,1,Maven Toys Guadalajara 2,Guadalajara,Commercial,Rubik's Cube,Games,17.99,19.99,43
2820,1/4/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Splash Balls,Sports & Outdoors,7.99,8.99,19
2821,1/4/2022,1,Maven Toys Guadalajara 2,Guadalajara,Commercial,Rubik's Cube,Games,17.99,19.99,43
2822,1/4/2022,1,Maven Toys Durango 1,Durango,Downtown,Barrel O' Slime,Art & Crafts,1.99,3.99,20
2823,1/4/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
2824,1/4/2022,1,Maven Toys Santiago 1,Santiago,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,46
2825,1/4/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Dart Gun,Sports & Outdoors,11.99,15.99,30
2826,1/4/2022,1,Maven Toys Culiacan 1,Culiacan,Downtown,Monopoly,Games,13.99,19.99,8
2827,1/4/2022,3,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Colorbuds,Electronics,6.99,14.99,41
2828,1/4/2022,1,Maven Toys Monterrey 1,Monterrey,Residential,Lego Bricks,Toys,34.99,39.99,38
2829,1/4/2022,2,Maven Toys Villahermosa 1,Villahermosa,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,19
2830,1/4/2022,2,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
2831,1/4/2022,3,Maven Toys Xalapa 2,Xalapa,Downtown,Action Figure,Toys,9.99,15.99,0
2832,1/4/2022,1,Maven Toys Monterrey 1,Monterrey,Residential,Lego Bricks,Toys,34.99,39.99,38
2833,1/4/2022,2,Maven Toys Durango 1,Durango,Downtown,Deck Of Cards,Games,3.99,6.99,71
2834,1/4/2022,1,Maven Toys Mexicali 1,Mexicali,Commercial,Colorbuds,Electronics,6.99,14.99,32
2835,1/4/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,18
2836,1/4/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Splash Balls,Sports & Outdoors,7.99,8.99,20
2837,1/4/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
2838,1/4/2022,1,Maven Toys Campeche 2,Campeche,Commercial,Deck Of Cards,Games,3.99,6.99,22
2839,1/4/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Dinosaur Figures,Toys,10.99,14.99,71
2840,1/4/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,10
2841,1/4/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Animal Figures,Toys,9.99,12.99,3
2842,1/4/2022,1,Maven Toys Merida 1,Merida,Downtown,Toy Robot,Electronics,20.99,25.99,8
2843,1/4/2022,3,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Lego Bricks,Toys,34.99,39.99,8
2844,1/4/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Animal Figures,Toys,9.99,12.99,3
2845,1/4/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Rubik's Cube,Games,17.99,19.99,28
2846,1/4/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Splash Balls,Sports & Outdoors,7.99,8.99,5
2847,1/4/2022,1,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,Deck Of Cards,Games,3.99,6.99,53
2848,1/4/2022,1,Maven Toys Merida 1,Merida,Downtown,Toy Robot,Electronics,20.99,25.99,8
2849,1/4/2022,1,Maven Toys Villahermosa 1,Villahermosa,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,131
2850,1/4/2022,2,Maven Toys Monterrey 2,Monterrey,Downtown,Dinosaur Figures,Toys,10.99,14.99,36
2851,1/4/2022,1,Maven Toys Villahermosa 1,Villahermosa,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,131
2852,1/4/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,30
2853,1/4/2022,1,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,14
2854,1/4/2022,1,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,Rubik's Cube,Games,17.99,19.99,11
2855,1/4/2022,1,Maven Toys Monterrey 1,Monterrey,Residential,Lego Bricks,Toys,34.99,39.99,38
2856,1/4/2022,1,Maven Toys Guadalajara 3,Guadalajara,Airport,Splash Balls,Sports & Outdoors,7.99,8.99,20
2857,1/4/2022,1,Maven Toys Toluca 2,Toluca,Commercial,Splash Balls,Sports & Outdoors,7.99,8.99,5
2858,1/4/2022,1,Maven Toys Guanajuato 1,Guanajuato,Downtown,Deck Of Cards,Games,3.99,6.99,57
2859,1/4/2022,1,Maven Toys Guadalajara 1,Guadalajara,Residential,Action Figure,Toys,9.99,15.99,27
2860,1/4/2022,1,Maven Toys Santiago 1,Santiago,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,46
2861,1/4/2022,1,Maven Toys Chihuahua 1,Chihuahua,Commercial,Nerf Gun,Sports & Outdoors,14.99,19.99,40
2862,1/4/2022,1,Maven Toys Hermosillo 3,Hermosillo,Commercial,Barrel O' Slime,Art & Crafts,1.99,3.99,32
2863,1/4/2022,1,Maven Toys Chihuahua 2,Chihuahua,Downtown,Colorbuds,Electronics,6.99,14.99,54
2864,1/4/2022,1,Maven Toys Campeche 2,Campeche,Commercial,Deck Of Cards,Games,3.99,6.99,22
2866,1/4/2022,1,Maven Toys Mexicali 2,Mexicali,Downtown,Rubik's Cube,Games,17.99,19.99,17
2867,1/4/2022,3,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
2868,1/4/2022,3,Maven Toys Chihuahua 2,Chihuahua,Downtown,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,63
2869,1/4/2022,3,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Colorbuds,Electronics,6.99,14.99,41
2870,1/4/2022,1,Maven Toys Durango 1,Durango,Downtown,Barrel O' Slime,Art & Crafts,1.99,3.99,20
2871,1/4/2022,1,Maven Toys Saltillo 2,Saltillo,Commercial,Deck Of Cards,Games,3.99,6.99,100
2872,1/4/2022,2,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,Colorbuds,Electronics,6.99,14.99,41
2873,1/4/2022,1,Maven Toys Santiago 1,Santiago,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,46
2874,1/4/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Animal Figures,Toys,9.99,12.99,18
2875,1/4/2022,1,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,Colorbuds,Electronics,6.99,14.99,8
2876,1/4/2022,1,Maven Toys Santiago 1,Santiago,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,46
2877,1/4/2022,1,Maven Toys Guadalajara 2,Guadalajara,Commercial,Rubik's Cube,Games,17.99,19.99,43
2878,1/4/2022,1,Maven Toys Hermosillo 3,Hermosillo,Commercial,Colorbuds,Electronics,6.99,14.99,29
2879,1/4/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Animal Figures,Toys,9.99,12.99,18
2880,1/4/2022,1,Maven Toys Puebla 3,Puebla,Residential,Dinosaur Figures,Toys,10.99,14.99,41
2882,1/4/2022,1,Maven Toys Mexicali 2,Mexicali,Downtown,Rubik's Cube,Games,17.99,19.99,17
2883,1/4/2022,1,Maven Toys Morelia 1,Morelia,Downtown,Action Figure,Toys,9.99,15.99,2
2884,1/4/2022,1,Maven Toys Puebla 3,Puebla,Residential,Colorbuds,Electronics,6.99,14.99,2
2885,1/4/2022,1,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,Kids Makeup Kit,Art & Crafts,13.99,19.99,4
2886,1/4/2022,1,Maven Toys Puebla 3,Puebla,Residential,Colorbuds,Electronics,6.99,14.99,2
2887,1/4/2022,1,Maven Toys Guanajuato 1,Guanajuato,Downtown,Deck Of Cards,Games,3.99,6.99,57
2888,1/4/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Rubik's Cube,Games,17.99,19.99,9
2889,1/4/2022,1,Maven Toys Merida 1,Merida,Downtown,Toy Robot,Electronics,20.99,25.99,8
2890,1/4/2022,1,Maven Toys Durango 1,Durango,Downtown,Barrel O' Slime,Art & Crafts,1.99,3.99,20
2891,1/4/2022,1,Maven Toys Mexicali 2,Mexicali,Downtown,Rubik's Cube,Games,17.99,19.99,17
2892,1/4/2022,1,Maven Toys Campeche 2,Campeche,Commercial,Deck Of Cards,Games,3.99,6.99,22
2893,1/4/2022,3,Maven Toys Monterrey 2,Monterrey,Downtown,Dinosaur Figures,Toys,10.99,14.99,36
2894,1/4/2022,2,Maven Toys Monterrey 2,Monterrey,Downtown,Dinosaur Figures,Toys,10.99,14.99,36
2895,1/4/2022,1,Maven Toys Puebla 2,Puebla,Downtown,Dart Gun,Sports & Outdoors,11.99,15.99,10
2896,1/4/2022,1,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,Colorbuds,Electronics,6.99,14.99,8
2897,1/4/2022,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,Dinosaur Figures,Toys,10.99,14.99,71
2898,1/4/2022,1,Maven Toys Campeche 2,Campeche,Commercial,Colorbuds,Electronics,6.99,14.99,23
2899,1/4/2022,1,Maven Toys Zacatecas 1,Zacatecas,Downtown,Lego Bricks,Toys,34.99,39.99,8
2900,1/4/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,Animal Figures,Toys,9.99,12.99,18
2901,1/4/2022,1,Maven Toys Santiago 1,Santiago,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,46
2902,1/4/2022,1,Maven Toys Hermosillo 2,Hermosillo,Downtown,Splash Balls,Sports & Outdoors,7.99,8.99,18
2903,1/4/2022,1,Maven Toys Saltillo 1,Saltillo,Downtown,PlayDoh Toolkit,Art & Crafts,3.99,4.99,19
2904,1/4/2022,3,Maven Toys Saltillo 1,Saltillo,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
2905,1/4/2022,1,Maven Toys Campeche 2,Campeche,Commercial,Deck Of Cards,Games,3.99,6.99,22
2906,1/4/2022,1,Maven Toys Villahermosa 1,Villahermosa,Downtown,PlayDoh Can,Art & Crafts,1.99,2.99,131
2907,1/4/2022,1,Maven Toys Guanajuato 2,Guanajuato,Commercial,Dart Gun,Sports & Outdoors,11.99,15.99,30
2908,1/4/2022,1,Maven Toys Culiacan 1,Culiacan,Downtown,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,13
